Date,NH3NMBR,Hampel,Savgol,STL,Wavelet-strong
2023/1/4,1.3,0,0,0,0
2023/1/5,1.4,0,0,0,0
2023/1/6,1.4,0,0,0,0
2023/1/7,1.3,0,0,0,0
2023/1/8,1.3,0,0,0,0
2023/1/9,1.2,0,0,0,0
2023/1/10,1.3,0,0,0,0
2023/1/11,1.5,0,0,0,0
2023/1/12,1.7,0,0,0,0
2023/1/13,1.6,0,0,0,0
2023/1/14,4.6,1,1,1,0
2023/1/15,4.8,1,1,1,0
2023/1/16,4.5,1,1,1,0
2023/1/17,4.3,1,1,1,0
2023/1/18,3.2,1,0,1,0
2023/1/19,8.8,0,0,0,0
2023/1/20,1.1,0,0,0,0
2023/1/21,1.2,0,0,0,0
2023/1/22,1.5,0,0,0,0
2023/1/23,1.3,0,0,0,0
2023/1/24,1.4,0,0,0,0
2023/1/25,1.3,0,0,0,0
2023/1/26,1.3,0,0,0,0
2023/1/27,1.2,0,0,0,0
2023/1/28,1.2,0,0,0,0
2023/1/29,1.1,0,0,0,0
2023/1/30,1.6,0,0,0,0
2023/1/31,1.6,0,0,0,0
2023/2/1,2,0,0,0,0
2023/2/2,1.7,0,0,0,0
2023/2/3,1.4,0,0,0,0
2023/2/4,1.6,0,0,0,0
2023/2/5,2.1,0,0,0,0
2023/2/6,2,0,0,0,0
2023/2/7,1.8,0,0,0,0
2023/2/8,1.7,0,0,0,0
2023/2/9,1.5,0,0,0,0
2023/2/10,1.3,0,0,0,0
2023/2/11,1.2,0,0,0,0
2023/2/12,4.2,0,0,1,0
2023/2/13,3.8,0,0,1,0
2023/2/14,3.5,0,0,1,0
2023/2/15,2.7,0,0,0,0
2023/2/16,2,0,0,0,0
2023/2/17,2.3,0,0,0,0
2023/2/18,2.4,0,0,0,0
2023/2/19,2.8,0,0,0,0
2023/2/20,2.6,0,0,0,0
2023/2/21,2.3,0,0,0,0
2023/2/22,2.5,0,0,0,0
2023/2/23,1.2,0,0,0,0
2023/2/24,1.5,0,0,0,0
2023/2/25,1.8,0,0,0,0
2023/2/26,1.7,0,0,0,0
2023/2/27,1.8,0,0,0,0
2023/2/28,1.3,0,0,0,0
2023/3/1,1.2,0,0,0,0
2023/3/2,1.1,0,0,0,0
2023/3/3,1.3,0,0,0,0
2023/3/4,1.5,0,0,0,0
2023/3/5,1.4,0,0,0,0
2023/3/6,1.3,0,0,0,1
2023/3/7,1.8,0,0,0,0
2023/3/8,4.2,0,0,1,1
2023/3/9,6.2,0,0,0,0
2023/3/10,3.2,0,0,0,0
2023/3/11,3.4,0,0,0,0
2023/3/12,3.6,0,0,0,0
2023/3/13,3.1,0,0,0,0
2023/3/14,2.8,0,0,0,1
2023/3/15,2.7,0,0,0,0
2023/3/16,2.6,0,0,0,0
2023/3/17,2.1,0,0,0,0
2023/3/18,1.8,0,0,0,0
2023/3/19,1.7,0,0,0,0
2023/3/20,1.3,0,0,0,0
2023/3/21,1.8,0,0,0,0
2023/3/22,1.7,0,0,0,0
2023/3/23,1.8,0,0,0,0
2023/3/24,1.9,0,0,0,0
2023/3/25,2,0,0,0,0
2023/3/26,2.1,0,0,0,0
2023/3/27,2.1,0,0,0,0
2023/3/28,2,0,0,0,0
2023/3/29,2.1,0,0,0,0
2023/3/30,2.3,0,0,0,0
2023/3/31,2.2,0,0,0,0
2023/4/1,1.8,0,0,0,1
2023/4/2,1.7,0,0,0,0
2023/4/3,3.9,1,1,1,0
2023/4/4,1.8,0,0,0,1
2023/4/5,2.6,0,0,0,0
2023/4/6,2.9,1,0,0,0
2023/4/7,2.7,1,0,0,0
2023/4/8,2.5,0,0,0,0
2023/4/9,1.7,0,0,0,0
2023/4/10,1.6,0,0,0,0
2023/4/11,1.8,0,0,0,0
2023/4/12,1.9,0,0,0,0
2023/4/13,2.1,0,0,0,0
2023/4/14,2,0,0,0,0
2023/4/15,1.8,0,0,0,0
2023/4/16,1.7,0,0,0,0
2023/4/17,1.9,0,0,0,0
2023/4/18,1.8,0,0,0,0
2023/4/19,1.8,0,0,0,0
2023/4/20,1.7,0,0,0,0
2023/4/21,1.9,0,0,0,0
2023/4/22,2.1,0,0,0,0
2023/4/23,1.8,0,0,0,0
2023/4/24,1.6,0,0,0,0
2023/4/25,2.2,0,0,0,0
2023/4/26,1.5,0,0,0,0
2023/4/27,1.8,0,0,0,0
2023/4/28,2.4,0,0,0,0
2023/4/29,2.8,0,0,0,0
2023/4/30,2,0,0,0,0
2023/5/1,2.5,0,0,0,0
2023/5/2,2.7,0,0,0,0
2023/5/3,2.5,0,0,0,0
2023/5/4,1.7,0,0,0,0
2023/5/5,1.7,0,0,0,0
2023/5/6,2.5,0,0,0,0
2023/5/7,2.3,0,0,0,0
2023/5/8,2.8,0,0,0,0
2023/5/9,2.7,0,0,0,0
2023/5/10,2.4,0,0,0,0
2023/5/11,2.2,0,0,0,0
2023/5/12,2.4,0,0,0,0
2023/5/13,2.2,0,0,0,0
2023/5/14,4.9,1,1,1,0
2023/5/15,4.5,1,0,1,0
2023/5/16,3.7,0,0,0,0
2023/5/17,3.4,0,0,0,0
2023/5/18,2.7,0,0,0,0
2023/5/19,2.8,0,0,0,0
2023/5/20,1.5,0,0,0,0
2023/5/21,1.7,0,0,0,0
2023/5/22,2,0,0,0,0
2023/5/23,2.2,0,0,0,0
2023/5/24,2,0,0,0,0
2023/5/25,2.1,0,0,0,0
2023/5/26,2,0,0,0,0
2023/5/27,1.4,0,0,0,0
2023/5/28,1.4,0,0,0,0
2023/5/29,1.4,0,0,0,0
2023/5/30,1.5,0,0,0,0
2023/5/31,1.6,0,0,0,0
2023/6/1,1.7,0,0,0,0
2023/6/2,1.6,0,0,0,0
2023/6/3,1.8,0,0,0,0
2023/6/4,1.5,0,0,0,0
2023/6/5,1.6,0,0,0,0
2023/6/6,1.5,0,0,0,0
2023/6/7,1.4,0,0,0,0
2023/6/8,1.4,0,0,0,0
2023/6/9,1.3,0,0,0,0
2023/6/10,1.4,0,0,0,0
2023/6/11,1.3,0,0,0,0
2023/6/12,1.1,0,0,0,0
2023/6/13,1.2,0,0,0,0
2023/6/14,1.1,0,0,0,0
2023/6/15,0.5,0,0,0,0
2023/6/16,0.5,0,0,0,0
2023/6/17,0.5,0,0,0,0
2023/6/18,0.5,0,0,0,0
2023/6/19,0.4,0,0,0,0
2023/6/20,0.4,0,0,0,0
2023/6/21,0.4,0,0,0,0
2023/6/22,0.4,0,0,0,0
2023/6/23,0.8,0,0,0,0
2023/6/24,0.7,0,0,0,0
2023/6/25,0.6,0,0,0,0
2023/6/26,0.2,0,0,0,0
2023/6/27,1.5,0,0,0,0
2023/6/28,2.7,0,0,1,0
2023/6/29,4.6,0,0,0,0
2023/6/30,7.5,0,0,0,0
2023/7/1,0.8,0,0,0,0
2023/7/2,2.4,0,0,1,0
2023/7/3,0.9,0,0,0,0
2023/7/4,1.2,0,0,0,0
2023/7/5,1.4,0,0,0,0
2023/7/6,1,0,0,0,0
2023/7/7,1.1,0,0,0,0
2023/7/8,1.3,0,0,0,0
2023/7/9,1,0,0,0,0
2023/7/10,1.2,0,0,0,0
2023/7/11,1.4,0,0,0,0
2023/7/12,1.3,0,0,0,0
2023/7/13,1.2,0,0,0,0
2023/7/14,1.3,0,0,0,0
2023/7/15,0.8,0,0,0,0
2023/7/16,0.7,0,0,0,0
2023/7/17,0.7,0,0,0,0
2023/7/18,0.8,0,0,0,0
2023/7/19,0.6,0,0,0,0
2023/7/20,0.7,0,0,0,0
2023/7/21,0.5,0,0,0,0
2023/7/22,0.8,0,0,0,0
2023/7/23,1.3,0,0,0,0
2023/7/24,1.3,0,0,0,0
2023/7/25,1.5,0,0,0,0
2023/7/26,1.6,0,0,0,0
2023/7/27,2.9,0,0,0,1
2023/7/28,2.4,0,0,0,0
2023/7/29,2.2,0,0,0,0
2023/7/30,2.5,0,0,0,0
2023/7/31,4.5,0,1,1,0
2023/8/1,1.7,0,0,0,0
2023/8/2,2.5,0,0,0,0
2023/8/3,2.1,0,0,0,0
2023/8/4,1.1,0,0,0,0
2023/8/5,1.2,0,0,0,0
2023/8/6,1.3,0,0,0,0
2023/8/7,1.2,0,0,0,0
2023/8/8,1.1,0,0,0,0
2023/8/9,1.2,0,0,0,0
2023/8/10,2.6,0,0,0,1
2023/8/11,2.2,0,0,0,0
2023/8/12,1.8,0,0,0,0
2023/8/13,1.7,0,0,0,0
2023/8/14,2.8,0,0,0,0
2023/8/15,2.5,0,0,0,0
2023/8/16,1.5,0,0,0,0
2023/8/17,1.5,0,0,0,0
2023/8/18,2.4,0,0,0,0
2023/8/19,1.8,0,0,0,0
2023/8/20,1.7,0,0,0,0
2023/8/21,1.8,0,0,0,0
2023/8/22,1.7,0,0,0,0
2023/8/23,1.5,0,0,0,0
2023/8/24,1.3,0,0,0,0
2023/8/25,1.7,0,0,0,0
2023/8/26,0.6,0,0,0,0
2023/8/27,0.8,0,0,0,0
2023/8/28,0.9,0,0,0,0
2023/8/29,1.2,0,0,0,0
2023/8/30,1.4,0,0,0,0
2023/8/31,1.8,0,0,0,0
2023/9/1,1.9,0,0,0,0
2023/9/2,3.9,0,0,0,0
2023/9/3,3.2,0,0,0,0
2023/9/4,3,0,0,0,0
2023/9/5,2.4,0,0,0,0
2023/9/6,1.9,0,0,0,0
2023/9/7,3.9,0,0,0,0
2023/9/8,5.5,0,0,1,0
2023/9/9,5.7,0,0,1,0
2023/9/10,3.4,0,0,0,0
2023/9/11,3.2,0,0,0,0
2023/9/12,3,0,0,0,0
2023/9/13,1.9,0,0,0,0
2023/9/14,1.2,0,0,0,0
2023/9/15,1.2,0,0,0,0
2023/9/16,2.9,0,0,0,0
2023/9/17,2.5,0,0,0,0
2023/9/18,2.2,0,0,0,0
2023/9/19,1.2,0,0,0,0
2023/9/20,1.3,0,0,0,0
2023/9/21,1.1,0,0,0,0
2023/9/22,1.3,0,0,0,0
2023/9/23,1.4,0,0,0,0
2023/9/24,1.6,0,0,0,0
2023/9/25,1.6,0,0,0,0
2023/9/26,1.2,0,0,0,0
2023/9/27,1.3,0,0,0,0
2023/9/28,1.5,0,0,0,0
2023/9/29,1.9,0,0,0,0
2023/9/30,1.4,0,0,0,0
2023/10/1,1.3,0,0,0,0
2023/10/2,2.4,0,0,0,0
2023/10/3,6,0,0,0,0
2023/10/4,4.7,0,0,1,0
2023/10/5,4.6,0,0,1,0
2023/10/6,4.9,0,0,1,0
2023/10/7,4.5,0,0,1,0
2023/10/8,4.3,0,0,0,0
2023/10/9,4.2,0,0,0,0
2023/10/10,2.3,0,0,0,0
2023/10/11,2.4,0,0,0,0
2023/10/12,2.6,0,0,0,0
2023/10/13,2.7,0,0,0,0
2023/10/14,3.1,0,0,0,0
2023/10/15,3.4,0,0,0,0
2023/10/16,3.2,0,0,0,0
2023/10/17,4.2,0,0,0,0
2023/10/18,2.1,0,0,0,0
2023/10/19,6.2,0,0,1,0
2023/10/20,5.9,0,0,1,0
2023/10/21,4.8,0,0,0,0
2023/10/22,4.6,0,0,0,0
2023/10/23,4.1,0,0,0,0
2023/10/24,4.2,0,0,0,0
2023/10/25,4.1,0,0,0,0
2023/10/26,2.7,0,0,0,0
2023/10/27,2.8,0,0,0,0
2023/10/28,2.9,0,0,0,0
2023/10/29,2.7,0,0,0,0
2023/10/30,3.1,0,0,0,0
2023/10/31,2.6,0,0,0,0
2023/11/1,2.3,0,0,0,0
2023/11/2,2.2,0,0,0,0
2023/11/3,2.5,0,0,0,0
2023/11/4,3.8,0,1,1,0
2023/11/5,3.8,0,1,1,0
2023/11/6,0.9,0,0,0,0
2023/11/7,1.4,0,0,0,0
2023/11/8,1.6,0,0,0,0
2023/11/9,1.5,0,0,0,0
2023/11/10,1.2,0,0,0,0
2023/11/11,1.3,0,0,0,0
2023/11/12,1.2,0,0,0,0
2023/11/13,1.1,0,0,0,0
2023/11/14,1.5,0,0,0,0
2023/11/15,1.8,0,0,0,0
2023/11/16,2.2,0,0,0,0
2023/11/17,1.9,0,0,0,0
2023/11/18,1.6,0,0,0,0
2023/11/19,1.7,0,0,0,0
2023/11/20,2.1,0,0,0,0
2023/11/21,1.5,0,0,0,0
2023/11/22,2,0,0,0,0
2023/11/23,2.2,0,0,0,0
2023/11/24,3.7,0,0,1,0
2023/11/25,3.5,0,0,1,0
2023/11/26,3.6,1,0,1,0
2023/11/27,3.3,1,0,1,0
2023/11/28,3.1,1,0,1,0
2023/11/29,0.5,0,0,0,0
2023/11/30,0.6,1,0,0,0
2023/12/1,1.5,0,0,0,0
2023/12/2,1.4,0,0,0,0
2023/12/3,1.3,0,0,0,0
2023/12/4,1.2,0,0,0,0
2023/12/5,1.2,0,0,0,0
2023/12/6,1.3,0,0,0,0
2023/12/7,1.1,0,0,0,0
2023/12/8,1.1,0,0,0,0
2023/12/9,1.4,0,0,0,0
2023/12/10,1.3,0,0,0,0
2023/12/11,1.2,0,0,0,0
2023/12/12,1.3,0,0,0,0
2023/12/13,1.3,0,0,0,0
2023/12/14,1.1,0,0,0,0
2023/12/15,0.8,0,0,0,0
2023/12/16,0.7,0,0,0,0
2023/12/17,0.8,0,0,0,0
2023/12/18,1.2,0,0,0,0
2023/12/19,0.6,0,0,0,0
2023/12/20,0.4,0,0,0,0
2023/12/21,0.2,0,0,0,0
2023/12/22,0.2,0,0,0,0
2023/12/23,0.2,0,0,0,0
2023/12/24,0.2,0,0,0,0
2023/12/25,0.2,0,0,0,0
2023/12/26,0.2,0,0,0,0
2023/12/27,0.2,0,0,0,0
2023/12/28,0.2,0,0,0,0
2023/12/29,0.2,0,0,0,0
2023/12/30,0.2,0,0,0,0
2023/12/31,0.2,0,0,0,0
2024/1/1,0.2,0,0,0,0
2024/1/2,0.2,0,0,0,0
2024/1/3,0.2,0,0,0,0
2024/1/4,0.2,0,0,0,0
2024/1/5,0.2,0,0,0,0
2024/1/6,0.2,0,0,0,0
2024/1/7,0.2,0,0,0,0
2024/1/8,0.2,0,0,0,0
2024/1/9,0.2,0,0,0,0
2024/1/10,0.2,0,0,0,0
2024/1/11,0.2,0,0,0,0
2024/1/12,0.3,0,0,0,0
2024/1/13,0.2,0,0,0,0
2024/1/14,0.2,0,0,0,0
2024/1/15,0.2,0,0,0,0
2024/1/16,0.3,0,0,0,0
2024/1/17,1,1,0,0,0
2024/1/18,0.8,0,0,0,0
2024/1/19,0.9,0,0,0,0
2024/1/20,0.8,0,0,0,0
2024/1/21,0.7,0,0,0,0
2024/1/22,0.5,0,0,0,0
2024/1/23,0.4,0,0,0,0
2024/1/24,0.4,0,0,0,0
2024/1/25,0.4,0,0,0,0
2024/1/26,0.5,0,0,0,0
2024/1/27,0.4,0,0,0,0
2024/1/28,0.5,0,0,0,0
2024/1/29,0.5,0,0,0,0
2024/1/30,0.4,0,0,0,0
2024/1/31,0.3,1,0,0,0
2024/2/1,0.5,0,0,0,0
2024/2/2,0.8,0,0,0,0
2024/2/3,0.9,0,0,0,0
2024/2/4,1,0,0,0,0
2024/2/5,0.8,0,0,0,0
2024/2/6,1,0,0,0,0
2024/2/7,0.9,0,0,0,0
2024/2/8,0.9,0,0,0,0
2024/2/9,0.9,0,0,0,0
2024/2/10,1,0,0,0,0
2024/2/11,1.1,0,0,0,0
2024/2/12,1.3,0,0,0,0
2024/2/13,1.2,0,0,0,0
2024/2/14,1.3,0,0,0,0
2024/2/15,1.3,0,0,0,0
2024/2/16,1,0,0,0,0
2024/2/17,1,0,0,0,0
2024/2/18,0.9,0,0,0,0
2024/2/19,1,0,0,0,0
2024/2/20,1.5,0,0,0,0
2024/2/21,6.2,0,0,0,0
2024/2/22,6.7,0,0,0,0
2024/2/23,6.9,0,0,0,0
2024/2/24,8.7,0,0,0,0
2024/2/25,1.2,0,0,0,0
2024/2/26,0.8,0,1,0,0
2024/2/27,1,0,0,0,0
2024/2/28,1.1,0,0,0,0
2024/2/29,0.8,0,0,0,0
2024/3/1,0.8,0,0,0,0
2024/3/2,0.8,0,0,0,0
2024/3/3,0.8,0,0,0,0
2024/3/4,0.8,0,0,0,0
2024/3/5,1,0,0,0,0
2024/3/6,0.9,0,0,0,0
2024/3/7,1.1,0,0,0,0
2024/3/8,1,0,0,0,0
2024/3/9,1,0,0,0,0
2024/3/10,1,0,0,0,0
2024/3/11,1.2,0,0,0,0
2024/3/12,1.4,0,0,0,0
2024/3/13,1.3,0,0,0,0
2024/3/14,1.4,0,0,0,0
2024/3/15,1.5,0,0,0,0
2024/3/16,1.3,0,0,0,0
2024/3/17,1.2,0,0,0,0
2024/3/18,2.1,0,0,0,0
2024/3/19,2.2,0,0,0,0
2024/3/20,1.2,0,1,0,0
2024/3/21,2.2,0,0,0,0
2024/3/22,2.3,0,0,0,0
2024/3/23,2.2,0,0,0,0
2024/3/24,2.5,0,0,0,0
2024/3/25,2.6,0,0,0,0
2024/3/26,2.5,0,0,0,0
2024/3/27,1.9,0,0,0,0
2024/3/28,1.8,0,0,0,0
2024/3/29,1.6,0,0,0,0
2024/3/30,1.1,0,0,0,0
2024/3/31,1.2,0,0,0,0
2024/4/1,1,0,0,0,0
2024/4/2,1.2,0,0,0,0
2024/4/3,1.1,0,0,0,0
2024/4/4,1.1,0,0,0,0
2024/4/5,1,0,0,0,0
2024/4/6,1.5,0,0,0,0
2024/4/7,1.5,0,0,0,0
2024/4/8,1.5,0,0,0,0
2024/4/9,1.5,0,0,0,0
2024/4/10,1.5,0,0,0,0
2024/4/11,1.4,0,0,0,0
2024/4/12,1.4,0,0,0,0
2024/4/13,1.3,0,0,0,0
2024/4/14,1.3,0,0,0,0
2024/4/15,1.3,0,0,0,0
2024/4/16,1.4,0,0,0,0
2024/4/17,2.3,0,0,0,0
2024/4/18,2,0,0,0,0
2024/4/19,12.2,0,0,0,0
2024/4/20,10,0,0,0,0
2024/4/21,1.9,0,0,0,0
2024/4/22,1.6,0,0,0,0
2024/4/23,3.5,1,0,1,0
2024/4/24,4,1,0,1,0
2024/4/25,0.6,0,0,0,0
2024/4/26,1.2,0,0,0,0
2024/4/27,1.3,0,0,0,0
2024/4/28,1.2,0,0,0,0
2024/4/29,1.1,0,0,0,0
2024/4/30,0.4,0,0,0,0
2024/5/1,0.5,0,0,0,0
2024/5/2,1.8,0,0,0,0
2024/5/3,1.7,0,0,0,0
2024/5/4,1.5,0,0,0,0
2024/5/5,1.5,0,0,0,0
2024/5/6,6.7,0,0,0,0
2024/5/7,2.1,0,0,0,0
2024/5/8,2,0,0,0,0
2024/5/9,3,0,0,1,0
2024/5/10,2.3,0,0,0,0
2024/5/11,2.1,0,0,0,0
2024/5/12,2.2,0,0,0,0
2024/5/13,3.1,0,0,1,0
2024/5/14,2.3,0,0,0,0
2024/5/15,2.3,0,0,0,0
2024/5/16,2.2,0,0,0,0
2024/5/17,2,0,0,0,0
2024/5/18,2.3,0,0,0,0
2024/5/19,2.2,0,0,0,0
2024/5/20,2.5,0,0,0,0
2024/5/21,2.4,0,0,0,0
2024/5/22,2.5,0,0,0,0
2024/5/23,2.3,0,0,0,0
2024/5/24,2.3,0,0,0,0
2024/5/25,2.1,0,0,0,0
2024/5/26,2.4,0,0,0,0
2024/5/27,2.3,0,0,0,0
2024/5/28,2.4,0,0,0,0
2024/5/29,1.5,1,0,0,0
2024/5/30,1.5,1,0,0,0
2024/5/31,1.6,0,0,0,0
